Collection Date,Trap,Anopheles sp,Cx nigripapus,Ae inf / atl,Total Mosquitoes,Temperature,Relative Humidity,Gust,UV Index,Solar radiation,Rainfall,log_Anopheles_sp,log_Cx_nigripapus,log_Ae_inf_/_atl,log_Total_Mosquitoes
2023-06-01,MATANZAS,6,3.0,3.0,23.0,77.4,80.0,4.7,3.0,288.0,0.01,1.9459101490553132,1.3862943611198906,1.3862943611198906,3.1780538303479453
2023-06-01,OLD A1A,0,2.0,0.0,8.0,77.4,80.0,4.7,3.0,288.0,0.01,0.0,1.0986122886681096,0.0,2.197224577336219
2023-06-01,PARISH PL.,0,0.0,0.0,1.0,77.4,80.0,4.7,3.0,288.0,0.01,0.0,0.0,0.0,0.6931471805599453
2023-06-01,QUAIL,68,0.0,0.0,76.0,77.4,80.0,4.7,3.0,288.0,0.01,4.23410650459726,0.0,0.0,4.343805421853684
2023-06-01,R. PALM,10,12.0,0.0,42.0,77.4,80.0,4.7,3.0,288.0,0.01,2.3978952727983707,2.5649493574615367,0.0,3.7612001156935624
2023-06-01,RIDDLE,12,8.0,4.0,28.0,77.4,80.0,4.7,3.0,288.0,0.01,2.5649493574615367,2.197224577336219,1.6094379124341003,3.3672958299864737
2023-06-01,S.Hollow,10,0.0,0.0,29.0,77.4,80.0,4.7,3.0,288.0,0.01,2.3978952727983707,0.0,0.0,3.4011973816621555
2023-06-01,TOWNCENTER,5,4.0,0.0,17.0,77.4,80.0,4.7,3.0,288.0,0.01,1.791759469228055,1.6094379124341003,0.0,2.8903717578961645
2023-06-01,U. WOOD,9,3.0,2.0,21.0,77.4,80.0,4.7,3.0,288.0,0.01,2.3025850929940455,1.3862943611198906,1.0986122886681096,3.0910424533583156
2023-06-01,WHITEVIEW,1,1.0,0.0,8.0,77.4,80.0,4.7,3.0,288.0,0.01,0.6931471805599453,0.6931471805599453,0.0,2.197224577336219
2023-06-01,WS58/US 1,64,16.0,8.0,100.0,77.4,80.0,4.7,3.0,288.0,0.01,4.174387269895637,2.833213344056216,2.197224577336219,4.61512051684126
2023-06-01,XtraTrap,2,0.0,0.0,2.0,77.4,80.0,4.7,3.0,288.0,0.01,1.0986122886681096,0.0,0.0,1.0986122886681096
2023-06-01,XtraTrap,0,0.0,0.0,0.0,77.4,80.0,4.7,3.0,288.0,0.01,0.0,0.0,0.0,0.0
2023-06-02,A6,13,6.0,3.0,29.0,76.1,86.0,6.3,2.7,256.0,0.0,2.6390573296152584,1.9459101490553132,1.3862943611198906,3.4011973816621555
2023-06-02,B. WICK,15,0.0,1.0,19.0,76.1,86.0,6.3,2.7,256.0,0.0,2.772588722239781,0.0,0.6931471805599453,2.995732273553991
2023-06-02,CHRIS/COV,6,1.0,0.0,21.0,76.1,86.0,6.3,2.7,256.0,0.0,1.9459101490553132,0.6931471805599453,0.0,3.0910424533583156
2023-06-02,Cochise,3,0.0,0.0,17.0,76.1,86.0,6.3,2.7,256.0,0.0,1.3862943611198906,0.0,0.0,2.8903717578961645
2023-06-02,College,1,1.0,1.0,7.0,76.1,86.0,6.3,2.7,256.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.0794415416798357
2023-06-02,G. HAVEN,4,2.0,4.0,18.0,76.1,86.0,6.3,2.7,256.0,0.0,1.6094379124341003,1.0986122886681096,1.6094379124341003,2.9444389791664403
2023-06-02,MATANZAS,30,10.0,24.0,103.0,76.1,86.0,6.3,2.7,256.0,0.0,3.4339872044851463,2.3978952727983707,3.2188758248682006,4.6443908991413725
2023-06-02,OLD A1A,2,5.0,0.0,35.0,76.1,86.0,6.3,2.7,256.0,0.0,1.0986122886681096,1.791759469228055,0.0,3.58351893845611
2023-06-02,PARISH PL.,0,0.0,0.0,0.0,76.1,86.0,6.3,2.7,256.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,QUAIL,18,2.0,4.0,34.0,76.1,86.0,6.3,2.7,256.0,0.0,2.9444389791664403,1.0986122886681096,1.6094379124341003,3.5553480614894135
2023-06-02,R. PALM,18,10.0,4.0,41.0,76.1,86.0,6.3,2.7,256.0,0.0,2.9444389791664403,2.3978952727983707,1.6094379124341003,3.737669618283368
2023-06-02,RIDDLE,9,4.0,0.0,23.0,76.1,86.0,6.3,2.7,256.0,0.0,2.3025850929940455,1.6094379124341003,0.0,3.1780538303479453
2023-06-02,S.Hollow,3,4.0,0.0,23.0,76.1,86.0,6.3,2.7,256.0,0.0,1.3862943611198906,1.6094379124341003,0.0,3.1780538303479453
2023-06-02,TOWNCENTER,1,1.0,0.0,3.0,76.1,86.0,6.3,2.7,256.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906
2023-06-02,U. WOOD,2,0.0,0.0,5.0,76.1,86.0,6.3,2.7,256.0,0.0,1.0986122886681096,0.0,0.0,1.791759469228055
2023-06-02,WHITEVIEW,3,4.0,2.0,13.0,76.1,86.0,6.3,2.7,256.0,0.0,1.3862943611198906,1.6094379124341003,1.0986122886681096,2.6390573296152584
2023-06-02,WS58/US 1,46,4.0,2.0,72.0,76.1,86.0,6.3,2.7,256.0,0.0,3.8501476017100584,1.6094379124341003,1.0986122886681096,4.290459441148391
2023-06-06,A6,4,0.0,3.0,11.0,75.9,78.0,2.9,3.6,339.0,0.0,1.6094379124341003,0.0,1.3862943611198906,2.4849066497880004
2023-06-06,B. WICK,11,3.0,0.0,16.0,75.9,78.0,2.9,3.6,339.0,0.0,2.4849066497880004,1.3862943611198906,0.0,2.833213344056216
2023-06-06,CHRIS/COV,8,0.0,0.0,17.0,75.9,78.0,2.9,3.6,339.0,0.0,2.197224577336219,0.0,0.0,2.8903717578961645
2023-06-06,Cochise,0,4.0,1.0,26.0,75.9,78.0,2.9,3.6,339.0,0.0,0.0,1.6094379124341003,0.6931471805599453,3.295836866004329
2023-06-06,College,4,3.0,1.0,8.0,75.9,78.0,2.9,3.6,339.0,0.0,1.6094379124341003,1.3862943611198906,0.6931471805599453,2.197224577336219
2023-06-06,G. HAVEN,12,6.0,4.0,35.0,75.9,78.0,2.9,3.6,339.0,0.0,2.5649493574615367,1.9459101490553132,1.6094379124341003,3.58351893845611
2023-06-06,MATANZAS,6,0.0,2.0,30.0,75.9,78.0,2.9,3.6,339.0,0.0,1.9459101490553132,0.0,1.0986122886681096,3.4339872044851463
2023-06-06,OLD A1A,0,3.0,0.0,32.0,75.9,78.0,2.9,3.6,339.0,0.0,0.0,1.3862943611198906,0.0,3.4965075614664802
2023-06-06,PARISH PL.,0,1.0,0.0,1.0,75.9,78.0,2.9,3.6,339.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453
2023-06-06,QUAIL,2,3.0,2.0,12.0,75.9,78.0,2.9,3.6,339.0,0.0,1.0986122886681096,1.3862943611198906,1.0986122886681096,2.5649493574615367
2023-06-06,R. PALM,15,4.0,2.0,46.0,75.9,78.0,2.9,3.6,339.0,0.0,2.772588722239781,1.6094379124341003,1.0986122886681096,3.8501476017100584
2023-06-06,RIDDLE,8,5.0,1.0,18.0,75.9,78.0,2.9,3.6,339.0,0.0,2.197224577336219,1.791759469228055,0.6931471805599453,2.9444389791664403
2023-06-06,S.Hollow,4,3.0,2.0,9.0,75.9,78.0,2.9,3.6,339.0,0.0,1.6094379124341003,1.3862943611198906,1.0986122886681096,2.3025850929940455
2023-06-06,TOWNCENTER,2,4.0,0.0,6.0,75.9,78.0,2.9,3.6,339.0,0.0,1.0986122886681096,1.6094379124341003,0.0,1.9459101490553132
2023-06-06,U. WOOD,12,4.0,3.0,23.0,75.9,78.0,2.9,3.6,339.0,0.0,2.5649493574615367,1.6094379124341003,1.3862943611198906,3.1780538303479453
2023-06-06,WHITEVIEW,5,3.0,2.0,10.0,75.9,78.0,2.9,3.6,339.0,0.0,1.791759469228055,1.3862943611198906,1.0986122886681096,2.3978952727983707
2023-06-06,WS58/US 1,18,0.0,1.0,23.0,75.9,78.0,2.9,3.6,339.0,0.0,2.9444389791664403,0.0,0.6931471805599453,3.1780538303479453
2023-06-06,XtraTrap,15,10.0,3.0,40.0,75.9,78.0,2.9,3.6,339.0,0.0,2.772588722239781,2.3978952727983707,1.3862943611198906,3.7135720667043075
2023-06-06,XtraTrap,8,4.0,3.0,18.0,75.9,78.0,2.9,3.6,339.0,0.0,2.197224577336219,1.6094379124341003,1.3862943611198906,2.9444389791664403
2023-06-07,A6,9,3.0,4.0,24.0,74.5,87.0,2.9,2.0,188.0,1.97,2.3025850929940455,1.3862943611198906,1.6094379124341003,3.2188758248682006
2023-06-07,B. WICK,14,0.0,0.0,19.0,74.5,87.0,2.9,2.0,188.0,1.97,2.70805020110221,0.0,0.0,2.995732273553991
2023-06-07,CHRIS/COV,2,0.0,0.0,11.0,74.5,87.0,2.9,2.0,188.0,1.97,1.0986122886681096,0.0,0.0,2.4849066497880004
2023-06-07,Cochise,6,3.0,0.0,58.0,74.5,87.0,2.9,2.0,188.0,1.97,1.9459101490553132,1.3862943611198906,0.0,4.07753744390572
2023-06-07,College,7,3.0,6.0,34.0,74.5,87.0,2.9,2.0,188.0,1.97,2.0794415416798357,1.3862943611198906,1.9459101490553132,3.5553480614894135
2023-06-07,G. HAVEN,0,0.0,0.0,23.0,74.5,87.0,2.9,2.0,188.0,1.97,0.0,0.0,0.0,3.1780538303479453
2023-06-07,MATANZAS,4,6.0,0.0,12.0,74.5,87.0,2.9,2.0,188.0,1.97,1.6094379124341003,1.9459101490553132,0.0,2.5649493574615367
2023-06-07,OLD A1A,0,3.0,0.0,56.0,74.5,87.0,2.9,2.0,188.0,1.97,0.0,1.3862943611198906,0.0,4.04305126783455
2023-06-07,PARISH PL.,0,0.0,0.0,0.0,74.5,87.0,2.9,2.0,188.0,1.97,0.0,0.0,0.0,0.0
2023-06-07,QUAIL,60,0.0,0.0,80.0,74.5,87.0,2.9,2.0,188.0,1.97,4.110873864173311,0.0,0.0,4.394449154672438
2023-06-07,R. PALM,5,0.0,8.0,30.0,74.5,87.0,2.9,2.0,188.0,1.97,1.791759469228055,0.0,2.197224577336219,3.4339872044851463
2023-06-07,RIDDLE,7,15.0,0.0,34.0,74.5,87.0,2.9,2.0,188.0,1.97,2.0794415416798357,2.772588722239781,0.0,3.5553480614894135
2023-06-07,S.Hollow,15,9.0,0.0,32.0,74.5,87.0,2.9,2.0,188.0,1.97,2.772588722239781,2.3025850929940455,0.0,3.4965075614664802
2023-06-07,TOWNCENTER,1,2.0,0.0,3.0,74.5,87.0,2.9,2.0,188.0,1.97,0.6931471805599453,1.0986122886681096,0.0,1.3862943611198906
2023-06-07,U. WOOD,39,9.0,0.0,58.0,74.5,87.0,2.9,2.0,188.0,1.97,3.6888794541139363,2.3025850929940455,0.0,4.07753744390572
2023-06-07,WHITEVIEW,2,4.0,0.0,7.0,74.5,87.0,2.9,2.0,188.0,1.97,1.0986122886681096,1.6094379124341003,0.0,2.0794415416798357
2023-06-07,WS58/US 1,58,0.0,2.0,70.0,74.5,87.0,2.9,2.0,188.0,1.97,4.07753744390572,0.0,1.0986122886681096,4.2626798770413155
2023-06-08,A6,7,0.0,5.0,16.0,78.1,80.0,3.4,2.7,256.0,0.03,2.0794415416798357,0.0,1.791759469228055,2.833213344056216
2023-06-08,B. WICK,9,4.0,1.0,20.0,78.1,80.0,3.4,2.7,256.0,0.03,2.3025850929940455,1.6094379124341003,0.6931471805599453,3.044522437723423
2023-06-08,CHRIS/COV,3,4.0,1.0,10.0,78.1,80.0,3.4,2.7,256.0,0.03,1.3862943611198906,1.6094379124341003,0.6931471805599453,2.3978952727983707
2023-06-08,Cochise,2,3.0,0.0,9.0,78.1,80.0,3.4,2.7,256.0,0.03,1.0986122886681096,1.3862943611198906,0.0,2.3025850929940455
2023-06-08,College,5,5.0,14.0,26.0,78.1,80.0,3.4,2.7,256.0,0.03,1.791759469228055,1.791759469228055,2.70805020110221,3.295836866004329
2023-06-08,G. HAVEN,10,5.0,3.0,33.0,78.1,80.0,3.4,2.7,256.0,0.03,2.3978952727983707,1.791759469228055,1.3862943611198906,3.526360524616161
2023-06-08,MATANZAS,11,8.0,2.0,22.0,78.1,80.0,3.4,2.7,256.0,0.03,2.4849066497880004,2.197224577336219,1.0986122886681096,3.1354942159291497
2023-06-08,OLD A1A,8,10.0,4.0,76.0,78.1,80.0,3.4,2.7,256.0,0.03,2.197224577336219,2.3978952727983707,1.6094379124341003,4.343805421853684
2023-06-08,PARISH PL.,0,0.0,0.0,0.0,78.1,80.0,3.4,2.7,256.0,0.03,0.0,0.0,0.0,0.0
2023-06-08,QUAIL,29,10.0,2.0,42.0,78.1,80.0,3.4,2.7,256.0,0.03,3.4011973816621555,2.3978952727983707,1.0986122886681096,3.7612001156935624
2023-06-08,R. PALM,3,0.0,0.0,27.0,78.1,80.0,3.4,2.7,256.0,0.03,1.3862943611198906,0.0,0.0,3.332204510175204
2023-06-08,RIDDLE,2,0.0,0.0,5.0,78.1,80.0,3.4,2.7,256.0,0.03,1.0986122886681096,0.0,0.0,1.791759469228055
2023-06-08,S.Hollow,5,15.0,4.0,24.0,78.1,80.0,3.4,2.7,256.0,0.03,1.791759469228055,2.772588722239781,1.6094379124341003,3.2188758248682006
2023-06-08,TOWNCENTER,2,3.0,1.0,10.0,78.1,80.0,3.4,2.7,256.0,0.03,1.0986122886681096,1.3862943611198906,0.6931471805599453,2.3978952727983707
2023-06-08,U. WOOD,0,0.0,0.0,0.0,78.1,80.0,3.4,2.7,256.0,0.03,0.0,0.0,0.0,0.0
2023-06-08,WHITEVIEW,6,11.0,3.0,20.0,78.1,80.0,3.4,2.7,256.0,0.03,1.9459101490553132,2.4849066497880004,1.3862943611198906,3.044522437723423
2023-06-08,WS58/US 1,22,2.0,0.0,52.0,78.1,80.0,3.4,2.7,256.0,0.03,3.1354942159291497,1.0986122886681096,0.0,3.9702919135521215
2023-06-09,A6,10,3.0,2.0,23.0,75.4,90.0,2.9,2.4,228.0,0.58,2.3978952727983707,1.3862943611198906,1.0986122886681096,3.1780538303479453
2023-06-09,B. WICK,28,0.0,0.0,33.0,75.4,90.0,2.9,2.4,228.0,0.58,3.3672958299864737,0.0,0.0,3.526360524616161
2023-06-09,CHRIS/COV,4,4.0,1.0,9.0,75.4,90.0,2.9,2.4,228.0,0.58,1.6094379124341003,1.6094379124341003,0.6931471805599453,2.3025850929940455
2023-06-09,Cochise,0,0.0,0.0,2.0,75.4,90.0,2.9,2.4,228.0,0.58,0.0,0.0,0.0,1.0986122886681096
2023-06-09,College,4,3.0,11.0,18.0,75.4,90.0,2.9,2.4,228.0,0.58,1.6094379124341003,1.3862943611198906,2.4849066497880004,2.9444389791664403
2023-06-09,G. HAVEN,10,18.0,4.0,34.0,75.4,90.0,2.9,2.4,228.0,0.58,2.3978952727983707,2.9444389791664403,1.6094379124341003,3.5553480614894135
2023-06-09,MATANZAS,10,5.0,3.0,32.0,75.4,90.0,2.9,2.4,228.0,0.58,2.3978952727983707,1.791759469228055,1.3862943611198906,3.4965075614664802
2023-06-09,OLD A1A,10,0.0,2.0,50.0,75.4,90.0,2.9,2.4,228.0,0.58,2.3978952727983707,0.0,1.0986122886681096,3.9318256327243257
2023-06-09,PARISH PL.,0,0.0,0.0,0.0,75.4,90.0,2.9,2.4,228.0,0.58,0.0,0.0,0.0,0.0
2023-06-09,QUAIL,60,16.0,0.0,76.0,75.4,90.0,2.9,2.4,228.0,0.58,4.110873864173311,2.833213344056216,0.0,4.343805421853684
2023-06-09,R. PALM,13,4.0,4.0,34.0,75.4,90.0,2.9,2.4,228.0,0.58,2.6390573296152584,1.6094379124341003,1.6094379124341003,3.5553480614894135
2023-06-09,RIDDLE,20,14.0,10.0,68.0,75.4,90.0,2.9,2.4,228.0,0.58,3.044522437723423,2.70805020110221,2.3978952727983707,4.23410650459726
2023-06-09,S.Hollow,10,26.0,21.0,72.0,75.4,90.0,2.9,2.4,228.0,0.58,2.3978952727983707,3.295836866004329,3.0910424533583156,4.290459441148391
2023-06-09,TOWNCENTER,2,0.0,0.0,2.0,75.4,90.0,2.9,2.4,228.0,0.58,1.0986122886681096,0.0,0.0,1.0986122886681096
2023-06-09,U. WOOD,32,6.0,4.0,64.0,75.4,90.0,2.9,2.4,228.0,0.58,3.4965075614664802,1.9459101490553132,1.6094379124341003,4.174387269895637
2023-06-09,WHITEVIEW,0,13.0,2.0,17.0,75.4,90.0,2.9,2.4,228.0,0.58,0.0,2.6390573296152584,1.0986122886681096,2.8903717578961645
2023-06-09,WS58/US 1,92,4.0,8.0,128.0,75.4,90.0,2.9,2.4,228.0,0.58,4.532599493153255,1.6094379124341003,2.197224577336219,4.859812404361672
2023-06-12,XtraTrap,2,3.0,1.0,15.0,80.4,79.0,3.1,3.0,287.0,0.0,1.0986122886681096,1.3862943611198906,0.6931471805599453,2.772588722239781
2023-06-12,XtraTrap,10,2.0,3.0,22.0,80.4,79.0,3.1,3.0,287.0,0.0,2.3978952727983707,1.0986122886681096,1.3862943611198906,3.1354942159291497
2023-06-12,XtraTrap,4,0.0,1.0,5.0,80.4,79.0,3.1,3.0,287.0,0.0,1.6094379124341003,0.0,0.6931471805599453,1.791759469228055
2023-06-13,A6,6,3.0,1.0,10.0,82.2,77.0,4.0,3.3,311.0,0.0,1.9459101490553132,1.3862943611198906,0.6931471805599453,2.3978952727983707
2023-06-13,B. WICK,6,2.0,1.0,9.0,82.2,77.0,4.0,3.3,311.0,0.0,1.9459101490553132,1.0986122886681096,0.6931471805599453,2.3025850929940455
2023-06-13,CHRIS/COV,5,2.0,2.0,13.0,82.2,77.0,4.0,3.3,311.0,0.0,1.791759469228055,1.0986122886681096,1.0986122886681096,2.6390573296152584
2023-06-13,Cochise,4,0.0,2.0,7.0,82.2,77.0,4.0,3.3,311.0,0.0,1.6094379124341003,0.0,1.0986122886681096,2.0794415416798357
2023-06-13,College,6,0.0,0.0,8.0,82.2,77.0,4.0,3.3,311.0,0.0,1.9459101490553132,0.0,0.0,2.197224577336219
2023-06-13,G. HAVEN,6,0.0,0.0,12.0,82.2,77.0,4.0,3.3,311.0,0.0,1.9459101490553132,0.0,0.0,2.5649493574615367
2023-06-13,MATANZAS,9,5.0,4.0,35.0,82.2,77.0,4.0,3.3,311.0,0.0,2.3025850929940455,1.791759469228055,1.6094379124341003,3.58351893845611
2023-06-13,OLD A1A,8,0.0,2.0,28.0,82.2,77.0,4.0,3.3,311.0,0.0,2.197224577336219,0.0,1.0986122886681096,3.3672958299864737
2023-06-13,PARISH PL.,0,0.0,0.0,2.0,82.2,77.0,4.0,3.3,311.0,0.0,0.0,0.0,0.0,1.0986122886681096
2023-06-13,QUAIL,80,0.0,0.0,112.0,82.2,77.0,4.0,3.3,311.0,0.0,4.394449154672438,0.0,0.0,4.727387818712341
2023-06-13,R. PALM,13,0.0,0.0,14.0,82.2,77.0,4.0,3.3,311.0,0.0,2.6390573296152584,0.0,0.0,2.70805020110221
2023-06-13,RIDDLE,12,8.0,2.0,36.0,82.2,77.0,4.0,3.3,311.0,0.0,2.5649493574615367,2.197224577336219,1.0986122886681096,3.6109179126442243
2023-06-13,S.Hollow,16,2.0,8.0,60.0,82.2,77.0,4.0,3.3,311.0,0.0,2.833213344056216,1.0986122886681096,2.197224577336219,4.110873864173311
2023-06-13,TOWNCENTER,1,0.0,0.0,2.0,82.2,77.0,4.0,3.3,311.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681096
2023-06-13,U. WOOD,25,5.0,1.0,33.0,82.2,77.0,4.0,3.3,311.0,0.0,3.2580965380214817,1.791759469228055,0.6931471805599453,3.526360524616161
2023-06-13,WHITEVIEW,3,4.0,1.0,8.0,82.2,77.0,4.0,3.3,311.0,0.0,1.3862943611198906,1.6094379124341003,0.6931471805599453,2.197224577336219
2023-06-13,WS58/US 1,44,8.0,4.0,88.0,82.2,77.0,4.0,3.3,311.0,0.0,3.8066624897703196,2.197224577336219,1.6094379124341003,4.48863636973214
2023-06-14,A6,7,3.0,1.0,20.0,81.9,79.0,3.1,2.5,243.0,0.0,2.0794415416798357,1.3862943611198906,0.6931471805599453,3.044522437723423
2023-06-14,B. WICK,1,0.0,0.0,2.0,81.9,79.0,3.1,2.5,243.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681096
2023-06-14,CHRIS/COV,14,2.0,2.0,42.0,81.9,79.0,3.1,2.5,243.0,0.0,2.70805020110221,1.0986122886681096,1.0986122886681096,3.7612001156935624
2023-06-14,Cochise,0,0.0,0.0,2.0,81.9,79.0,3.1,2.5,243.0,0.0,0.0,0.0,0.0,1.0986122886681096
2023-06-14,College,0,2.0,4.0,6.0,81.9,79.0,3.1,2.5,243.0,0.0,0.0,1.0986122886681096,1.6094379124341003,1.9459101490553132
2023-06-14,G. HAVEN,9,22.0,1.0,32.0,81.9,79.0,3.1,2.5,243.0,0.0,2.3025850929940455,3.1354942159291497,0.6931471805599453,3.4965075614664802
2023-06-14,MATANZAS,3,7.0,1.0,17.0,81.9,79.0,3.1,2.5,243.0,0.0,1.3862943611198906,2.0794415416798357,0.6931471805599453,2.8903717578961645
2023-06-14,OLD A1A,0,3.0,4.0,36.0,81.9,79.0,3.1,2.5,243.0,0.0,0.0,1.3862943611198906,1.6094379124341003,3.6109179126442243
2023-06-14,PARISH PL.,0,0.0,0.0,1.0,81.9,79.0,3.1,2.5,243.0,0.0,0.0,0.0,0.0,0.6931471805599453
2023-06-14,QUAIL,136,24.0,16.0,184.0,81.9,79.0,3.1,2.5,243.0,0.0,4.919980925828125,3.2188758248682006,2.833213344056216,5.220355825078324
2023-06-14,R. PALM,29,10.0,3.0,44.0,81.9,79.0,3.1,2.5,243.0,0.0,3.4011973816621555,2.3978952727983707,1.3862943611198906,3.8066624897703196
2023-06-14,RIDDLE,0,0.0,0.0,0.0,81.9,79.0,3.1,2.5,243.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,S.Hollow,0,4.0,6.0,44.0,81.9,79.0,3.1,2.5,243.0,0.0,0.0,1.6094379124341003,1.9459101490553132,3.8066624897703196
2023-06-14,TOWNCENTER,3,0.0,0.0,3.0,81.9,79.0,3.1,2.5,243.0,0.0,1.3862943611198906,0.0,0.0,1.3862943611198906
2023-06-14,U. WOOD,24,0.0,0.0,34.0,81.9,79.0,3.1,2.5,243.0,0.0,3.2188758248682006,0.0,0.0,3.5553480614894135
2023-06-14,WHITEVIEW,0,3.0,0.0,3.0,81.9,79.0,3.1,2.5,243.0,0.0,0.0,1.3862943611198906,0.0,1.3862943611198906
2023-06-14,WS58/US 1,88,0.0,8.0,112.0,81.9,79.0,3.1,2.5,243.0,0.0,4.48863636973214,0.0,2.197224577336219,4.727387818712341
2023-06-15,A6,44,10.0,8.0,90.0,74.8,88.0,5.1,2.3,220.0,0.68,3.8066624897703196,2.3978952727983707,2.197224577336219,4.51085950651685
2023-06-15,B. WICK,7,0.0,0.0,7.0,74.8,88.0,5.1,2.3,220.0,0.68,2.0794415416798357,0.0,0.0,2.0794415416798357
2023-06-15,CHRIS/COV,4,10.0,2.0,16.0,74.8,88.0,5.1,2.3,220.0,0.68,1.6094379124341003,2.3978952727983707,1.0986122886681096,2.833213344056216
2023-06-15,Cochise,10,0.0,6.0,54.0,74.8,88.0,5.1,2.3,220.0,0.68,2.3978952727983707,0.0,1.9459101490553132,4.007333185232471
2023-06-15,College,13,5.0,4.0,22.0,74.8,88.0,5.1,2.3,220.0,0.68,2.6390573296152584,1.791759469228055,1.6094379124341003,3.1354942159291497
2023-06-15,G. HAVEN,16,2.0,0.0,50.0,74.8,88.0,5.1,2.3,220.0,0.68,2.833213344056216,1.0986122886681096,0.0,3.9318256327243257
2023-06-15,MATANZAS,0,3.0,0.0,7.0,74.8,88.0,5.1,2.3,220.0,0.68,0.0,1.3862943611198906,0.0,2.0794415416798357
2023-06-15,OLD A1A,4,4.0,0.0,72.0,74.8,88.0,5.1,2.3,220.0,0.68,1.6094379124341003,1.6094379124341003,0.0,4.290459441148391
2023-06-15,PARISH PL.,0,0.0,0.0,0.0,74.8,88.0,5.1,2.3,220.0,0.68,0.0,0.0,0.0,0.0
2023-06-15,QUAIL,112,0.0,0.0,160.0,74.8,88.0,5.1,2.3,220.0,0.68,4.727387818712341,0.0,0.0,5.081404364984463
2023-06-15,R. PALM,15,3.0,2.0,21.0,74.8,88.0,5.1,2.3,220.0,0.68,2.772588722239781,1.3862943611198906,1.0986122886681096,3.0910424533583156
2023-06-15,RIDDLE,11,17.0,7.0,35.0,74.8,88.0,5.1,2.3,220.0,0.68,2.4849066497880004,2.8903717578961645,2.0794415416798357,3.58351893845611
2023-06-15,S.Hollow,11,12.0,5.0,37.0,74.8,88.0,5.1,2.3,220.0,0.68,2.4849066497880004,2.5649493574615367,1.791759469228055,3.6375861597263857
2023-06-15,TOWNCENTER,3,1.0,2.0,6.0,74.8,88.0,5.1,2.3,220.0,0.68,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.9459101490553132
2023-06-15,U. WOOD,48,6.0,0.0,68.0,74.8,88.0,5.1,2.3,220.0,0.68,3.8918202981106265,1.9459101490553132,0.0,4.23410650459726
2023-06-15,WHITEVIEW,0,2.0,1.0,5.0,74.8,88.0,5.1,2.3,220.0,0.68,0.0,1.0986122886681096,0.6931471805599453,1.791759469228055
2023-06-15,WS58/US 1,11,10.0,14.0,49.0,74.8,88.0,5.1,2.3,220.0,0.68,2.4849066497880004,2.3978952727983707,2.70805020110221,3.912023005428146
2023-06-15,XtraTrap,0,0.0,0.0,3.0,74.8,88.0,5.1,2.3,220.0,0.68,0.0,0.0,0.0,1.3862943611198906
2023-06-16,A6,12,4.0,1.0,21.0,78.3,82.0,4.3,2.1,202.0,0.11,2.5649493574615367,1.6094379124341003,0.6931471805599453,3.0910424533583156
2023-06-16,B. WICK,28,0.0,0.0,34.0,78.3,82.0,4.3,2.1,202.0,0.11,3.3672958299864737,0.0,0.0,3.5553480614894135
2023-06-16,CHRIS/COV,5,2.0,1.0,8.0,78.3,82.0,4.3,2.1,202.0,0.11,1.791759469228055,1.0986122886681096,0.6931471805599453,2.197224577336219
2023-06-16,Cochise,3,0.0,2.0,14.0,78.3,82.0,4.3,2.1,202.0,0.11,1.3862943611198906,0.0,1.0986122886681096,2.70805020110221
2023-06-16,College,4,5.0,5.0,14.0,78.3,82.0,4.3,2.1,202.0,0.11,1.6094379124341003,1.791759469228055,1.791759469228055,2.70805020110221
2023-06-16,G. HAVEN,8,6.0,0.0,40.0,78.3,82.0,4.3,2.1,202.0,0.11,2.197224577336219,1.9459101490553132,0.0,3.7135720667043075
2023-06-16,MATANZAS,0,4.0,2.0,38.0,78.3,82.0,4.3,2.1,202.0,0.11,0.0,1.6094379124341003,1.0986122886681096,3.6635616461296463
2023-06-16,OLD A1A,4,5.0,0.0,50.0,78.3,82.0,4.3,2.1,202.0,0.11,1.6094379124341003,1.791759469228055,0.0,3.9318256327243257
2023-06-16,PARISH PL.,0,0.0,1.0,4.0,78.3,82.0,4.3,2.1,202.0,0.11,0.0,0.0,0.6931471805599453,1.6094379124341003
2023-06-16,QUAIL,32,4.0,3.0,39.0,78.3,82.0,4.3,2.1,202.0,0.11,3.4965075614664802,1.6094379124341003,1.3862943611198906,3.6888794541139363
2023-06-16,R. PALM,13,3.0,4.0,34.0,78.3,82.0,4.3,2.1,202.0,0.11,2.6390573296152584,1.3862943611198906,1.6094379124341003,3.5553480614894135
2023-06-16,RIDDLE,5,4.0,3.0,12.0,78.3,82.0,4.3,2.1,202.0,0.11,1.791759469228055,1.6094379124341003,1.3862943611198906,2.5649493574615367
2023-06-16,S.Hollow,11,6.0,1.0,30.0,78.3,82.0,4.3,2.1,202.0,0.11,2.4849066497880004,1.9459101490553132,0.6931471805599453,3.4339872044851463
